variables,units,values,description
rotorse.rc.layer_start_nd,,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20153556 0.22646677 0.21179067 0.24395596 0.26224041
  0.27571171 0.28339124 0.29241866 0.29707158 0.29747913 0.29528408
  0.29045712 0.28235696 0.27207803 0.26082833 0.2486959  0.23688218
  0.22501305 0.21313091 0.20262147 0.19339807 0.20020527 0.211851
  0.22656871 0.2409897  0.25155585 0.25170254 0.35899993 0.36786986]
 [0.69445853 0.68682797 0.64863739 0.58502334 0.58145316 0.58673415
  0.58803664 0.59288506 0.60080849 0.60472851 0.60613547 0.60723229
  0.60855781 0.61094599 0.61402114 0.61699482 0.61968663 0.62096193
  0.62147786 0.62216169 0.62231028 0.6221373  0.63476595 0.6462909
  0.65750025 0.66933958 0.68436866 0.71130262 0.6458965  0.63918736]
 [0.49999717 0.4963172  0.47431932 0.41988862 0.42444041 0.43071004
  0.4345539  0.44230639 0.45465756 0.45950684 0.45809759 0.45652681
  0.45459809 0.45198726 0.44859278 0.44429984 0.4387102  0.43222926
  0.42535928 0.41893765 0.41315483 0.40778201 0.40284774 0.39881288
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [1.         1.         1.         0.95554683 0.95709932 0.95780514
  0.95845691 0.95818243 0.95782751 0.95704058 0.95552126 0.95323194
  0.95027122 0.94660653 0.94234339 0.93770014 0.93270371 0.92745763
  0.92202316 0.91674575 0.91172621 0.90717271 0.90318437 0.90010245
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.04445317 0.04290068 0.04219486
  0.04154309 0.04181757 0.04217249 0.04295942 0.04447874 0.04676806
  0.04972878 0.05339347 0.05765661 0.06229986 0.06729629 0.07254237
  0.07797684 0.08325425 0.08827379 0.09282729 0.09681563 0.09989755
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20153556 0.22646681 0.30069701 0.32975733 0.34663013
  0.35879788 0.36702638 0.37676364 0.38299041 0.3864366  0.38882021
  0.38991467 0.38914389 0.38739125 0.38542804 0.38328848 0.38196692
  0.38096672 0.37963942 0.37916904 0.37905265 0.3661751  0.35456152
  0.34342194 0.33180374 0.31728655 0.29116706 0.35899993 0.36786986]
 [0.49999717 0.4963172  0.47431932 0.50879496 0.51024178 0.51509976
  0.51764007 0.52594153 0.53900253 0.54542567 0.54705507 0.55006294
  0.55405564 0.55877419 0.563906   0.56889955 0.57330278 0.57731399
  0.58131296 0.58544616 0.5897024  0.59343659 0.59647899 0.59860797
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68682797 0.64863744 0.67392967 0.66725453 0.67112387
  0.67112281 0.67652021 0.68515347 0.69064734 0.69509294 0.70076841
  0.70801537 0.71773292 0.72933436 0.74159453 0.75427921 0.76604667
  0.77743153 0.7886702  0.79885785 0.80779189 0.80073577 0.78900142
  0.77435348 0.76015362 0.75009936 0.75076714 0.6458965  0.63918736]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional start point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rc.layer_end_nd,,"[[1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.        ]
 [0.19445041 0.20153556 0.22646681 0.30069701 0.32975733 0.34663013
  0.35879788 0.36702638 0.37676364 0.38299041 0.3864366  0.38882021
  0.38991467 0.38914389 0.38739125 0.38542804 0.38328848 0.38196692
  0.38096672 0.37963942 0.37916904 0.37905265 0.3661751  0.35456152
  0.34342194 0.33180374 0.31728655 0.29116706 0.35899993 0.36786986]
 [0.69445853 0.68682797 0.64863744 0.67392967 0.66725453 0.67112387
  0.67112281 0.67652021 0.68515347 0.69064734 0.69509294 0.70076841
  0.70801537 0.71773292 0.72933436 0.74159453 0.75427921 0.76604667
  0.77743153 0.7886702  0.79885785 0.80779189 0.80073577 0.78900142
  0.77435348 0.76015362 0.75009936 0.75076714 0.6458965  0.63918736]
 [0.49999717 0.4963172  0.47431932 0.50879496 0.51024178 0.51509976
  0.51764007 0.52594153 0.53900253 0.54542567 0.54705507 0.55006294
  0.55405564 0.55877419 0.563906   0.56889955 0.57330278 0.57731399
  0.58131296 0.58544616 0.5897024  0.59343659 0.59647899 0.59860797
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.         0.         0.         0.04445317 0.04290068 0.04219486
  0.04154309 0.04181757 0.04217249 0.04295942 0.04447874 0.04676806
  0.04972878 0.05339347 0.05765661 0.06229986 0.06729629 0.07254237
  0.07797684 0.08325425 0.08827379 0.09282729 0.09681563 0.09989755
  0.         0.         0.         0.         0.         0.        ]
 [0.19445041 0.20153556 0.22646677 0.21179067 0.24395596 0.26224041
  0.27571171 0.28339124 0.29241866 0.29707158 0.29747913 0.29528408
  0.29045712 0.28235696 0.27207803 0.26082833 0.2486959  0.23688218
  0.22501305 0.21313091 0.20262147 0.19339807 0.20020527 0.211851
  0.22656871 0.2409897  0.25155585 0.25170254 0.35899993 0.36786986]
 [0.49999717 0.4963172  0.47431932 0.41988862 0.42444041 0.43071004
  0.4345539  0.44230639 0.45465756 0.45950684 0.45809759 0.45652681
  0.45459809 0.45198726 0.44859278 0.44429984 0.4387102  0.43222926
  0.42535928 0.41893765 0.41315483 0.40778201 0.40284774 0.39881288
  0.49788571 0.49731282 0.49709892 0.49709891 0.49709891 0.49709891]
 [0.69445853 0.68682797 0.64863739 0.58502334 0.58145316 0.58673415
  0.58803664 0.59288506 0.60080849 0.60472851 0.60613547 0.60723229
  0.60855781 0.61094599 0.61402114 0.61699482 0.61968663 0.62096193
  0.62147786 0.62216169 0.62231028 0.6221373  0.63476595 0.6462909
  0.65750025 0.66933958 0.68436866 0.71130262 0.6458965  0.63918736]
 [1.         1.         1.         0.95554683 0.95709932 0.95780514
  0.95845691 0.95818243 0.95782751 0.95704058 0.95552126 0.95323194
  0.95027122 0.94660653 0.94234339 0.93770014 0.93270371 0.92745763
  0.92202316 0.91674575 0.91172621 0.90717271 0.90318437 0.90010245
  1.         1.         1.         1.         1.         1.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the non-dimensional end point defined along the outer profile of a layer. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each layer, the second dimension represents each entry along blade span."
rotorse.rc.rho,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],"1D array of the density of the materials. For composites, this is the density of the laminate."
rotorse.rc.unit_cost,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],1D array of the unit costs of the materials.
rotorse.rc.waste,,[0.25 0.15 0.15 0.05 0.2  0.2  0.   0.2  0.  ],1D array of the non-dimensional waste fraction of the materials.
rotorse.rc.rho_fiber,kg/m**3,[   0. 2600. 2600. 2600.    0.    0.    0.    0.    0.],1D array of the density of the fibers of the materials.
rotorse.rc.ply_t,m,"[1.00000000e+06 8.92374929e-04 8.92374929e-04 1.31160224e-03
 1.00000000e+06 1.00000000e+06 1.00000000e+06 1.00000000e+06
 1.00000000e+06]",1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
rotorse.rc.fwf,,[0.     0.6754 0.6754 0.7302 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber weight fraction of the composite materials. Non-composite materials are kept at 0.
rotorse.rc.fvf,,[0.     0.4793 0.4793 0.5448 0.     0.     0.     0.     0.    ],1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
rotorse.rc.roll_mass,kg,"[  0.     181.4368 181.4368   0.       0.       0.       0.       0.
   0.    ]",1D array of the roll mass of the composite fabrics. Non-composite materials are kept at 0.
rotorse.rc.flange_adhesive_squeezed,,[0.2],Extra width of the adhesive once squeezed
rotorse.rc.flange_thick,m,[0.008],Average thickness of adhesive
rotorse.rc.flange_width,m,[0.05],Average width of adhesive lines
rotorse.rc.t_bolt_unit_cost,USD,[25.],Cost of one t-bolt
rotorse.rc.t_bolt_unit_mass,kg,[2.5],Mass of one t-bolt
rotorse.rc.t_bolt_spacing,m,[0.15],Spacing of t-bolts along blade root circumference
rotorse.rc.barrel_nut_unit_cost,USD,[12.],Cost of one barrel nut
rotorse.rc.barrel_nut_unit_mass,kg,[1.9],Mass of one barrel nut
rotorse.rc.LPS_unit_mass,kg/m,[1.],Unit mass of the lightining protection system. Linear scaling based on the weight of 150 lbs for the 61.5 m NREL 5MW blade
rotorse.rc.LPS_unit_cost,USD/m,[40.],Unit cost of the lightining protection system. Linear scaling based on the cost of 2500$ for the 61.5 m NREL 5MW blade
rotorse.rc.root_preform_length,,[0.01],Percentage of blade length starting from blade root that is preformed and later inserted into the mold
rotorse.rc.definition_layer,Unavailable,[ 9.  9.  2.  2.  5.  4.  6.  6.  6.  6. 10. 10. 10. 10. 10. 10.],"1D array of flags identifying how layers are specified in the yaml. 1) all around (skin, paint, ) 2) offset+rotation twist+width (spar caps) 3) offset+user defined rotation+width 4) midpoint TE+width (TE reinf) 5) midpoint LE+width (LE reinf) 6) layer position fixed to other layer (core fillers) 7) start and width 8) end and width 9) start and end nd 10) web layer"
rotorse.rc.mat_name,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",1D array of names of materials.
rotorse.rc.orth,Unavailable,[0. 1. 1. 1. 0. 0. 0. 0. 0.],1D array of flags to set whether a material is isotropic (0) or orthtropic (1). Each entry represents a material.
rotorse.rc.component_id,Unavailable,[ 0.  2.  3.  4.  1.  1. -1. -1. -1.],"1D array of flags to set whether a material is used in a blade: 0 - coating, 1 - sandwich filler , 2 - shell skin, 3 - shear webs, 4 - spar caps, 5 - TE/LE reinf."
rotorse.total_bc.joint_cost,USD,[0.],Total blade joint cost
rotorse.total_bc.inner_blade_cost,USD,[97967.23718947],Total cost (variable and fixed) for the blade inner portion.
rotorse.total_bc.outer_blade_cost,USD,[0.],Total cost (variable and fixed) for the blade outer portion.
drivese.E_mat,Pa,"[[4.560e+06 4.560e+06 4.560e+06]
 [2.179e+10 1.467e+10 1.467e+10]
 [1.392e+10 1.392e+10 1.392e+10]
 [4.200e+10 1.230e+10 1.230e+10]
 [5.000e+07 5.000e+07 5.000e+07]
 [5.000e+07 5.000e+07 5.000e+07]
 [4.560e+06 4.560e+06 4.560e+06]
 [1.000e+06 1.000e+06 1.000e+06]
 [2.100e+11 2.100e+11 2.100e+11]]",
drivese.G_mat,Pa,"[[1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [9.41300000e+09 9.41300000e+09 9.41300000e+09]
 [1.15000000e+10 1.15000000e+10 1.15000000e+10]
 [3.47000000e+09 3.47000000e+09 3.47000000e+09]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.66666667e+07 1.66666667e+07 1.66666667e+07]
 [1.52000000e+06 1.52000000e+06 1.52000000e+06]
 [3.84615385e+05 3.84615385e+05 3.84615385e+05]
 [8.07692308e+10 8.07692308e+10 8.07692308e+10]]",
drivese.Xt_mat,Pa,"[[0.00e+00 0.00e+00 0.00e+00]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.00e+08 6.00e+08 6.00e+08]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [6.90e+05 6.90e+05 6.90e+05]
 [0.00e+00 0.00e+00 0.00e+00]
 [3.55e+08 3.55e+08 3.55e+08]]",
drivese.Xy_mat,Pa,[0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 4.5e+08],
drivese.wohler_exp_mat,,[1. 1. 1. 1. 1. 1. 1. 1. 1.],
drivese.wohler_A_mat,,"[0.00e+00 6.00e+08 6.00e+08 6.00e+08 6.90e+05 6.90e+05 6.90e+05 0.00e+00
 3.55e+08]",
drivese.rho_mat,kg/m**3,[1100. 1845. 1845. 1940.  110.  110. 1100. 1150. 8500.],
drivese.unit_cost_mat,USD/kg,[ 7.23  2.86  3.    1.87 13.   13.    0.    3.63  0.  ],
drivese.material_names,Unavailable,"['paint', 'triax', 'biax', 'ud', 'balsa', 'foam', 'adhesive', 'resin', 'steel']",
drivese.lss_material,Unavailable,steel,
drivese.hss_material,Unavailable,steel,
drivese.hub_material,Unavailable,steel,
drivese.spinner_material,Unavailable,ud,
drivese.bedplate_material,Unavailable,steel,
drivese.blades_I,kg*m**2,"[12655555.12475819  6327777.56237909  6327777.56237909        0.
        0.                0.        ]",
drivese.rated_rpm,rpm,[15.16026965],
drivese.stop_time,s,[5.],
drivese.flange_t2shell_t,,[4.],
drivese.flange_OD2hub_D,,[0.5],
drivese.flange_ID2flange_OD,,[0.8],
drivese.hub_shell.rho,kg/m**3,[8500.],
drivese.max_torque,N*m,[4018340.5469278],
drivese.hub_shell.Xy,Pa,[4.5e+08],
drivese.hub_stress_concentration,,[2.5],
drivese.hub_shell.metal_cost,USD/kg,[0.],
drivese.hub_diameter,m,[4.],
drivese.blade_root_diameter,m,[2.6],
drivese.hub_in2out_circ,,[1.2],
drivese.hub_shell.n_blades,Unavailable,3,
drivese.clearance_hub_spinner,m,[0.5],
drivese.spin_hole_incr,,[1.2],
drivese.spinner_gust_ws,m/s,[70.],
drivese.spinner.composite_Xt,Pa,[6.e+08],
drivese.spinner.composite_rho,kg/m**3,[1940.],
drivese.spinner.Xy,Pa,[4.5e+08],
drivese.spinner.metal_rho,kg/m**3,[8500.],
drivese.spinner.composite_cost,USD/kg,[1.87],
drivese.spinner.metal_cost,USD/kg,[0.],
drivese.n_blades,Unavailable,3,
drivese.n_front_brackets,Unavailable,3,
drivese.n_rear_brackets,Unavailable,3,
drivese.blade_mass,kg,[11021.5519948],
drivese.pitch_system.rho,kg/m**3,[8500.],
drivese.pitch_system.Xy,Pa,[4.5e+08],
drivese.pitch_system_scaling_factor,,[0.54],
drivese.pitch_system.BRFM,N*m,[-6911348.33885419],
drivese.pitch_mass,kg,[4816.32761946],
drivese.pitch_cost,USD,[0.],
drivese.pitch_I,kg*m**2,"[19265.31047783  9632.65523891  9632.65523891     0.
     0.             0.        ]",
drivese.hub_mass,kg,[827.76047533],
drivese.hub_cost,USD,[0.],
drivese.hub_cm,m,[1.83502156],
drivese.hub_I,kg*m**2,"[2207.36126754 2207.36126754 2207.36126754    0.            0.
    0.        ]",
drivese.spinner_mass,kg,[503.41554728],
drivese.spinner_cost,kg,[428.45156616],
drivese.spinner_cm,m,[2.],
drivese.spinner_I,kg*m**2,"[2097.56478034 2097.56478034 2097.56478034    0.            0.
    0.        ]",
drivese.gear_ratio,,[97.],
drivese.rotor_diameter,m,[100.],
drivese.rated_torque,N*m,[1284290.39724632],
drivese.machine_rating,kW,[1790.],
drivese.gear_configuration,Unavailable,eep,
drivese.planet_numbers,Unavailable,"[3, 3, 0]",
drivese.L_12,m,[1.],
drivese.L_h1,m,[2.],
drivese.L_generator,m,[2.],
drivese.overhang,m,[5.],
drivese.drive_height,m,[2.],
drivese.tilt,deg,[4.99962972],
drivese.lss_diameter,m,[0.577 0.577],
drivese.lss_wall_thickness,m,[0.288 0.288],
drivese.D_top,m,[3.],
drivese.lss_rho,kg/m**3,[8500.],
drivese.bedplate_rho,kg/m**3,[8500.],
drivese.L_hss,m,[1.5],
drivese.L_gearbox,m,[1.2],
drivese.hss_diameter,m,[0.288 0.288],
drivese.hss_wall_thickness,m,[0.144 0.144],
drivese.hss_rho,kg/m**3,[8500.],
drivese.bedplate_flange_width,m,[1.],
drivese.bedplate_flange_thickness,m,[0.05],
drivese.bedplate_web_thickness,m,[0.05],
drivese.upwind,Unavailable,True,
drivese.bear1.D_bearing,m,[0.],
drivese.bear1.D_shaft,m,[0.577],
drivese.bear1.bearing_type,Unavailable,CARB,
drivese.bear2.D_bearing,m,[0.],
drivese.bear2.D_shaft,m,[0.577],
drivese.bear2.bearing_type,Unavailable,SRB,
drivese.brake_mass_user,kg,[0.],
drivese.s_rotor,m,[0.],
drivese.s_gearbox,m,[-0.68090365],
drivese.converter_mass_user,kg,[0.],
drivese.transformer_mass_user,kg,[0.],
drivese.yaw.rho,kg/m**3,[8500.],
drivese.minimum_rpm,rpm,[8.],
drivese.generator.E,Pa,[2.1e+11],
drivese.generator.G,Pa,[8.07692308e+10],
drivese.generator.B_r,T,[1.2],
drivese.generator.P_Fe0e,W/kg,[1.],
drivese.generator.P_Fe0h,W/kg,[4.],
drivese.generator.S_N,,[-0.002],
drivese.generator.alpha_p,,[1.09955743],
drivese.generator.b_r_tau_r,,[0.45],
drivese.generator.b_ro,m,[0.004],
drivese.generator.b_s_tau_s,,[0.45],
drivese.generator.b_so,m,[0.004],
drivese.generator.cofi,,[0.9],
drivese.generator.freq,Hz,[60.],
drivese.generator.h_i,m,[0.001],
drivese.generator.h_sy0,,[0.],
drivese.generator.h_w,m,[0.005],
drivese.generator.k_fes,,[0.9],
drivese.generator.k_fillr,,[0.55],
drivese.generator.k_fills,,[0.65],
drivese.generator.k_s,,[0.2],
drivese.generator.mu_0,m*kg/s**2/A**2,[1.25663706e-06],
drivese.generator.mu_r,m*kg/s**2/A**2,[1.06],
drivese.generator.p,,[3.],
drivese.generator.phi,rad,[1.57079633],
drivese.generator.ratio_mw2pp,,[0.7],
drivese.generator.resist_Cu,ohm/m,[2.52e-08],
drivese.generator.sigma,Pa,[21500.],
drivese.generator.v,,[0.3],
drivese.generator.y_tau_p,,[0.8],
drivese.generator.y_tau_pr,,[0.8333333],
drivese.generator.I_0,A,[40.],
drivese.generator.d_r,m,[0.],
drivese.generator.h_m,m,[0.],
drivese.generator.h_0,m,[0.01],
drivese.generator.h_s,m,[0.08],
drivese.generator.len_s,m,[0.49],
drivese.generator.shaft_rpm,rpm,"[ 776.00000004  799.9498675   823.89973497  847.84960243  871.7994699
  895.74933736  919.69920483  943.64907229  967.59893975  991.54880722
 1015.49867468 1039.44854215 1063.39840961 1087.34827708 1111.29814454
 1135.248012   1159.19787947 1183.14774693 1207.0976144  1231.04748186
 1254.99734933 1278.94721679 1302.89708425 1326.84695172 1350.79681918
 1374.74668665 1398.69655411 1422.64642158 1446.59628904 1470.5461565 ]",
drivese.generator.n_r,,[0.],
drivese.generator.rad_ag,m,[0.61],
drivese.generator.t_wr,m,[0.],
drivese.generator.n_s,,[0.],
drivese.generator.b_st,m,[0.],
drivese.generator.d_s,m,[0.],
drivese.generator.t_ws,m,[0.],
drivese.generator.D_shaft,m,[0.288],
drivese.generator.rho_Copper,kg/m**3,[8900.],
drivese.generator.rho_Fe,kg/m**3,[7700.],
drivese.generator.rho_Fes,kg/m**3,[7850.],
drivese.generator.rho_PM,kg/m**3,[7450.],
drivese.generator.S_Nmax,,[-0.2],
drivese.generator.B_symax,T,[1.3],
drivese.generator.m,Unavailable,3.0,
drivese.generator.q1,Unavailable,5.0,
drivese.generator.q2,Unavailable,4.0,
drivese.generator.R_out,m,[0.9343759],
drivese.generator_stator_mass,kg,[0.],
drivese.generator_rotor_mass,kg,[0.],
drivese.generator_mass,kg,[28866.54530786],
drivese.generator.C_Cu,USD/kg,[4.786],
drivese.generator.C_Fe,USD/kg,[0.556],
drivese.generator.C_Fes,USD/kg,[0.50139],
drivese.generator.C_PM,USD/kg,[50.],
drivese.generator.Copper,kg,[355.00396217],
drivese.generator.Iron,kg,[8101.88678169],
drivese.generator.mass_PM,kg,[0.],
drivese.generator.Structural_mass,kg,[20409.65456401],
drivese.generator.u_allow_s,m,[0.],
drivese.generator.u_as,m,[0.],
drivese.generator.z_allow_s,m,[0.],
drivese.generator.z_as,m,[0.],
drivese.generator.y_allow_s,m,[0.],
drivese.generator.y_as,m,[0.],
drivese.generator.b_allow_s,m,[0.],
drivese.generator.u_allow_r,m,[0.],
drivese.generator.u_ar,m,[0.],
drivese.generator.y_allow_r,m,[0.],
drivese.generator.y_ar,m,[0.],
drivese.generator.z_allow_r,m,[0.],
drivese.generator.z_ar,m,[0.],
drivese.generator.b_allow_r,m,[0.],
drivese.generator.b_arm,m,[0.],
drivese.generator.TC1,m**3,[0.08874931],
drivese.generator.TC2r,m**3,[0.182329],
drivese.generator.TC2s,m**3,[0.],
drivese.generator.B_g,T,[1.53043609],
drivese.generator.B_smax,T,[0.],
drivese.generator.K_rad,,[0.40163934],
drivese.generator.K_rad_LL,,[0.],
drivese.generator.K_rad_UL,,[0.],
drivese.generator.D_ratio,,[1.53176377],
drivese.generator.D_ratio_LL,,[0.],
drivese.generator.D_ratio_UL,,[0.],
drivese.generator.eandm_efficiency,,"[0.96975903 0.96995188 0.97008616 0.97016797 0.97020259 0.9701946
 0.97014799 0.97006627 0.9699525  0.9698094  0.96963934 0.96944447
 0.96922665 0.96898758 0.96872875 0.96845152 0.96815709 0.96784655
 0.96752088 0.96718099 0.96682766 0.96646163 0.96608357 0.96569408
 0.96529371 0.96488297 0.96446232 0.96403219 0.96359296 0.963145  ]",
drivese.hvac_mass_coeff,kg/kW/m,[0.025],
drivese.H_bedplate,m,[1.14593681],
drivese.L_bedplate,m,[7.77032304],
drivese.R_generator,m,[0.9343759],
drivese.generator_cm,m,[-3.78090365],
drivese.rho_fiberglass,kg/m**3,[1940.],
drivese.rho_castiron,kg/m**3,[8500.],
drivese.mb1_mass,kg,[1480.55356999],
drivese.mb1_cm,m,[1.01909635],
drivese.mb1_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.mb2_mass,kg,[1349.62411874],
drivese.mb2_cm,m,[0.01909635],
drivese.mb2_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.gearbox_mass,kg,[21919.01546353],
drivese.gearbox_cm,m,[-0.68090365],
drivese.gearbox_I,kg*m**2,[3467.65674325 4364.11022725 4364.11022725],
drivese.hss_mass,kg,[830.58683213],
drivese.hss_cm,m,[-2.03090365],
drivese.hss_I,kg*m**2,[  8.61152428 160.04079316 160.04079316],
drivese.brake_mass,kg,[1566.83428464],
drivese.brake_cm,m,[-0.34045182],
drivese.brake_I,kg*m**2,[195.85428558  97.92714279  97.92714279],
drivese.generator_I,kg*m**2,[12601.08882587  6878.11587363  6878.11587363],
drivese.generator_rotor_I,kg*m**2,[6300.54441293 3439.05793682 3439.05793682],
drivese.generator_stator_I,kg*m**2,[6300.54441293 3439.05793682 3439.05793682],
drivese.nose_mass,kg,[0.],
drivese.nose_cm,m,[0.],
drivese.nose_I,kg*m**2,[0. 0. 0.],
drivese.lss_mass,kg,[6890.02539724],
drivese.lss_cm,m,[1.46909635],
drivese.lss_I,kg*m**2,[ 286.73701944 5661.13051534 5661.13051534],
drivese.converter_mass,kg,[1696.5625],
drivese.converter_cm,m,[0.   2.25 0.75],
drivese.converter_I,kg*m**2,[636.2109375 636.2109375 636.2109375],
drivese.transformer_mass,kg,[5337.85],
drivese.transformer_cm,m,[ 0.   -2.25  0.75],
drivese.transformer_I,kg*m**2,[2001.69375 2001.69375 2001.69375],
drivese.yaw_mass,kg,[3543.31838],
drivese.yaw_cm,m,[0. 0. 0.],
drivese.yaw_I,kg*m**2,[0. 0. 0.],
drivese.bedplate_mass,kg,[19787.48731724],
drivese.bedplate_cm,m,[-1.11483848  0.          0.54796841],
drivese.bedplate_I,kg*m**2,"[ 11181.58152788 103719.83696227 111793.23850131      0.
      0.              0.        ]",
drivese.hvac_mass,kg,[197.0406357],
drivese.hvac_cm,m,[-3.78090365],
drivese.hvac_I,m,[96.76573147 48.38286574 48.38286574],
drivese.platform_mass,kg,[12240.],
drivese.platform_cm,m,[0. 0. 0.],
drivese.platform_I,m,[36721.632 36721.632 73440.   ],
drivese.cover_mass,kg,[3246.27533876],
drivese.cover_cm,m,[-0.38851615  0.          1.14417199],
drivese.cover_I,m,[ 46.78933438 117.03579333 114.51758176],
drivese.x_bedplate,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
drivese.constr_height,m,[1.14593681],
drivese.uptower,Unavailable,True,
drivese.L_drive,m,[7.8],
drivese.shaft_start,m,[0.         0.         1.14593681],
drivese.blades_mass,kg,[33064.6559844],
drivese.hub_system_mass,kg,[6147.50364206],
drivese.nacelle_mass,kg,[108951.71914583],
drivese.hub_system_cm,m,[1.84853155],
drivese.nacelle_cm,m,[ 0.8408758  -0.0751975   0.75342595],
drivese.hub_system_I,kg*m**2,"[23570.2365257  13950.16115203 13950.16115203     0.
     0.             0.        ]",
drivese.nacelle_I_TT,kg*m**2,"[ 1.80394011e+05  7.05083724e+05  7.08198445e+05 -7.53148102e+00
 -7.93749448e+04  6.13792444e+03]",
drivese.s_lss,m,[-0.08090365  0.01909635  0.51909635  1.01909635  3.01909635],
drivese.F_hub,N,"[[589092.38478956]
 [  1791.64515915]
 [  5152.99357525]]",
drivese.M_hub,N*m,"[[4559400.17171738]
 [  75651.95766291]
 [ 568081.69084777]]",
