variables,units,values,description
towerse.z_param,m,"[ 0.          8.         16.00740741 24.00740741 32.01481481 40.01481481
 48.01481481 56.02222222 64.02222222 72.02222222 80.        ]",
towerse.member.sec_loc,,"[0.         0.1111454  0.2222908  0.3334362  0.4445816  0.55567556
 0.66682096 0.77796636 0.88906033 1.        ]",normalized sectional location
towerse.member.str_tw,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],structural twist of section
towerse.member.tw_iner,deg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.member.mass_den,kg/m,"[3684.8993436  2592.4507836  2221.07753705 1844.99144243 1544.83870472
 1399.16916492 1082.36501424  820.81504476  611.79085055  441.84955009]",sectional mass per unit length
towerse.member.foreaft_iner,kg*m,"[7250.99260052 5126.09734999 4398.99175108 3660.19935657 3068.79629295
 2781.20949256 2154.47976747 1635.73516771 1180.86353296  825.48387549]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.member.sideside_iner,kg*m,"[7250.99260052 5126.09734999 4398.99175108 3660.19935657 3068.79629295
 2781.20949256 2154.47976747 1635.73516771 1180.86353296  825.48387549]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.member.foreaft_stff,N*m**2,"[1.67422589e+11 1.18359587e+11 1.01571002e+11 8.45125745e+10
 7.08573086e+10 6.42170416e+10 4.97460969e+10 3.77684866e+10
 2.72656781e+10 1.90601005e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.member.sideside_stff,N*m**2,"[1.67422589e+11 1.18359587e+11 1.01571002e+11 8.45125745e+10
 7.08573086e+10 6.42170416e+10 4.97460969e+10 3.77684866e+10
 2.72656781e+10 1.90601005e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.member.tor_stff,N*m**2,"[1.28786607e+11 9.10458361e+10 7.81315404e+10 6.50096727e+10
 5.45056220e+10 4.93977243e+10 3.82662284e+10 2.90526820e+10
 2.09735985e+10 1.46616158e+10]",sectional torsional stiffness
towerse.member.axial_stff,N,"[8.50828875e+10 5.98586767e+10 5.12838134e+10 4.26001323e+10
 3.56697227e+10 3.23062699e+10 2.49913857e+10 1.89522990e+10
 1.41260119e+10 1.02021336e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[ 0.          0.          2.46818139  2.50862206  2.50862206  0.        ]
 [ 0.          0.          3.50826332  3.5485085   3.5485085   0.        ]
 [ 0.          0.          4.0948593   4.13503844  4.13503844  0.        ]
 [ 0.          0.          4.92956216  4.96967466  4.96967466  0.        ]
 [ 0.          0.          5.88734602  5.92740549  5.92740549  0.        ]
 [ 0.          0.          6.50028619  6.54031998  6.54031998  0.        ]
 [ 0.          0.          8.4028954   8.44287344  8.44287344  0.        ]
 [ 0.          0.         11.08044992 11.12038205 11.12038205  0.        ]
 [ 0.          0.         14.86619159 15.15366679 15.15366679  0.        ]
 [ 0.          0.         20.58392953 21.31940492 21.31940492  0.        ]]",
towerse.member.shear_load2stress,m**2,"[[ 4.04996233  4.04996233  0.          0.          0.          1.25431103]
 [ 5.76308296  5.76308296  0.          0.          0.          1.77425425]
 [ 6.72922414  6.72922414  0.          0.          0.          2.06751922]
 [ 8.10397874  8.10397874  0.          0.          0.          2.48483733]
 [ 9.68142515  9.68142515  0.          0.          0.          2.96370275]
 [10.69091458 10.69091458  0.          0.          0.          3.27015999]
 [13.82441741 13.82441741  0.          0.          0.          4.22143672]
 [18.23418528 18.23418528  0.          0.          0.          5.56019103]
 [24.46855824 24.46855824  0.          0.          0.          7.57683339]
 [33.88475094 33.88475094  0.          0.          0.         10.65970246]]",
towerse.constr_d_to_t,,"[123.05613563 175.33881255 204.82517195 246.78275164 294.92688589
 325.73694203 421.37321252 555.96235933 722.166399   967.5       ]",
towerse.constr_taper,,[1.     1.     1.     1.     1.     1.     1.     1.     0.9675 1.    ],
towerse.slope,,[1.     1.     1.     1.     1.     1.     1.     1.     0.9675 1.    ],
towerse.thickness_slope,,"[0.70181915 0.85604133 0.82998172 0.83675909 0.9054143  0.77303666
 0.7579168  0.75734342 0.73409545]",
towerse.member.nu_full,,"[0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3
 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3]",
towerse.member.nodes_r,m,"[2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         2.         2.         2.         2.         2.
 2.         1.97833333 1.95666667 1.935      1.935      1.935
 1.935     ]",
towerse.member.center_of_buoyancy,m,[0. 0. 0.],
towerse.member.displacement,m**3,[0.],
towerse.member.buoyancy_force,N,[0.],
towerse.member.idx_cb,,[0.],
towerse.member.Awater,m**2,[0.],
towerse.member.Iwater,m**4,[0.],
towerse.member.added_mass,kg,[0. 0. 0. 0. 0. 0.],
towerse.member.waterline_centroid,m,[0. 0.],
towerse.member.z_dim,m,"[ 0.          2.66666667  5.33333333  8.         10.6691358  13.3382716
 16.00740741 18.67407407 21.34074074 24.00740741 26.67654321 29.34567901
 32.01481481 34.68148148 37.34814815 40.01481481 42.68148148 45.34814815
 48.01481481 50.68395062 53.35308642 56.02222222 58.68888889 61.35555556
 64.02222222 66.68888889 69.35555556 72.02222222 74.68148148 77.34074074
 80.        ]",
towerse.member.d_eff,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         3.95666667 3.91333333 3.87       3.87       3.87
 3.87      ]",
towerse.tower_cost,USD,[328094.42563997],
towerse.member.section_D,m,"[4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 4.         4.         4.         4.         4.         4.
 3.97833333 3.935      3.89166667 3.87       3.87       3.87      ]",
towerse.member.section_t,m,"[0.03478087 0.03478087 0.03478087 0.02440988 0.02440988 0.02440988
 0.02089587 0.02089587 0.02089587 0.01734319 0.01734319 0.01734319
 0.01451207 0.01451207 0.01451207 0.01313944 0.01313944 0.01313944
 0.01015727 0.01015727 0.01015727 0.00769836 0.00769836 0.00769836
 0.0058303  0.0058303  0.0058303  0.00428    0.00428    0.00428   ]",
towerse.member.section_sigma_y,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
towerse.turbine_mass,kg,[268345.91681209],
towerse.turbine_center_of_mass,m,[-4.68384773e-01 -3.34633418e-02  5.48352161e+01],
towerse.turbine_I_base,kg*m**2,"[ 1.04021318e+09  1.04094662e+09  5.01868492e+06 -8.14950576e+00
  1.90652386e+05  5.54821071e+03]",
towerse.env.wind.U,m/s,"[ 0.          6.393309    7.34398353  7.96434283  8.43641232  8.82169138
  9.14947444  9.43582253  9.69111722  9.92204063 10.13346237 10.32858389
 10.50998624 10.67951369 10.83891382 10.98945389 11.13217041 11.26792273
 11.39743175 11.52142085 11.64029156 11.75449607 11.8643275  11.9702364
 12.07252456 12.17145913 12.26727779 12.360193   12.45014856 12.53757703
 12.62263273]",
towerse.env.windLoads.windLoads_Px,N/m,"[  0.          49.60868996  69.86783604  84.53616157  96.51910237
 106.99786649 116.51589685 125.33418157 133.55491077 141.26734207
 148.54858365 155.44684271 162.0067486  168.25915341 174.24053278
 179.9763688  185.48864535 190.80056223 195.93291724 200.90747643
 205.73422242 210.42595714 214.9896522  219.43944505 223.78391891
 224.81601212 225.65091432 226.29805425 230.11098361 233.85031498
 237.52044708]",
towerse.env.windLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_qdyn,N/m**2,"[ 0.         25.03556999 33.03463265 38.85133848 43.59349489 47.66612124
 51.2741406  54.53378247 57.52462372 60.29872034 62.89582405 65.3412827
 67.65663414 69.8568578  71.95775738 73.97045927 75.90419606 77.76672562
 79.5646385  81.30517225 82.99153738 84.62800896 86.21688852 87.76301767
 89.26933271 90.73845562 92.17273887 93.57430227 94.94129702 96.27938811
 97.59014997]",
towerse.env.windLoads.windLoads_z,m,"[ 0.          2.66666667  5.33333333  8.         10.6691358  13.3382716
 16.00740741 18.67407407 21.34074074 24.00740741 26.67654321 29.34567901
 32.01481481 34.68148148 37.34814815 40.01481481 42.68148148 45.34814815
 48.01481481 50.68395062 53.35308642 56.02222222 58.68888889 61.35555556
 64.02222222 66.68888889 69.35555556 72.02222222 74.68148148 77.34074074
 80.        ]",
towerse.env.windLoads.windLoads_beta,deg,[0.],
towerse.env.Px,N/m,"[  0.          49.60868996  69.86783604  84.53616157  96.51910237
 106.99786649 116.51589685 125.33418157 133.55491077 141.26734207
 148.54858365 155.44684271 162.0067486  168.25915341 174.24053278
 179.9763688  185.48864535 190.80056223 195.93291724 200.90747643
 205.73422242 210.42595714 214.9896522  219.43944505 223.78391891
 224.81601212 225.65091432 226.29805425 230.11098361 233.85031498
 237.52044708]",
towerse.env.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.qdyn,N/m**2,"[ 0.         25.03556999 33.03463265 38.85133848 43.59349489 47.66612124
 51.2741406  54.53378247 57.52462372 60.29872034 62.89582405 65.3412827
 67.65663414 69.8568578  71.95775738 73.97045927 75.90419606 77.76672562
 79.5646385  81.30517225 82.99153738 84.62800896 86.21688852 87.76301767
 89.26933271 90.73845562 92.17273887 93.57430227 94.94129702 96.27938811
 97.59014997]",
towerse.g2e.Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz,N/m,"[   0.          -49.60868996  -69.86783604  -84.53616157  -96.51910237
 -106.99786649 -116.51589685 -125.33418157 -133.55491077 -141.26734207
 -148.54858365 -155.44684271 -162.0067486  -168.25915341 -174.24053278
 -179.9763688  -185.48864535 -190.80056223 -195.93291724 -200.90747643
 -205.73422242 -210.42595714 -214.9896522  -219.43944505 -223.78391891
 -224.81601212 -225.65091432 -226.29805425 -230.11098361 -233.85031498
 -237.52044708]",
towerse.g2e.qdyn,Pa,"[ 0.         25.03556999 33.03463265 38.85133848 43.59349489 47.66612124
 51.2741406  54.53378247 57.52462372 60.29872034 62.89582405 65.3412827
 67.65663414 69.8568578  71.95775738 73.97045927 75.90419606 77.76672562
 79.5646385  81.30517225 82.99153738 84.62800896 86.21688852 87.76301767
 89.26933271 90.73845562 92.17273887 93.57430227 94.94129702 96.27938811
 97.59014997]",
towerse.tower.section_L,m,"[2.66666667 2.66666667 2.66666667 2.6691358  2.6691358  2.6691358
 2.66666667 2.66666667 2.66666667 2.6691358  2.6691358  2.6691358
 2.66666667 2.66666667 2.66666667 2.66666667 2.66666667 2.66666667
 2.6691358  2.6691358  2.6691358  2.66666667 2.66666667 2.66666667
 2.66666667 2.66666667 2.66666667 2.65925926 2.65925926 2.65925926]",
towerse.tower.f1,Hz,[0.30998711],
towerse.tower.f2,Hz,[0.31038441],
towerse.tower.structural_frequencies,Hz,[0.30998711 0.31038441 1.68749135 2.35357004 2.45582448 4.70090137],
towerse.tower.fore_aft_modes,,"[[   0.75656948    0.93597528   -1.39699369    1.07606695   -0.37161802]
 [ -94.63134031  -11.42988664  209.74086223 -154.62948408   51.9498488 ]
 [ -86.14756735   82.0902044   101.46633393  -54.83695817  -41.5720128 ]]",
towerse.tower.side_side_modes,,"[[   0.75745383    0.9373031    -1.40168574    1.08116354   -0.37423473]
 [ -77.96880669   -3.15854362  160.64687575 -111.44208788   32.92256244]
 [ -95.34487178   92.63705923  125.83859916  -85.13700331  -36.9937833 ]]",
towerse.tower.torsion_modes,,"[[  3.6067637  -11.34106368  18.74511091 -14.69264023   4.68182929]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
towerse.tower.fore_aft_freqs,Hz,[0.30998711 2.35357004 4.70090137],
towerse.tower.side_side_freqs,Hz,[0.31038441 2.45582448 4.88370779],
towerse.tower.torsion_freqs,Hz,[7.62471775 0.         0.        ],
towerse.tower.tower_deflection,m,"[[0.00000000e+00]
 [5.90684153e-04]
 [2.25150690e-03]
 [4.94749026e-03]
 [8.87147959e-03]
 [1.41629492e-02]
 [2.07718862e-02]
 [2.87541368e-02]
 [3.81520846e-02]
 [4.89071759e-02]
 [6.11170943e-02]
 [7.48196417e-02]
 [8.99437952e-02]
 [1.06547820e-01]
 [1.24674839e-01]
 [1.44239903e-01]
 [1.65237765e-01]
 [1.87634498e-01]
 [2.11335953e-01]
 [2.36478692e-01]
 [2.63064862e-01]
 [2.90972142e-01]
 [3.20283872e-01]
 [3.51010592e-01]
 [3.82991074e-01]
 [4.16308533e-01]
 [4.50896511e-01]
 [4.86569898e-01]
 [5.23265791e-01]
 [5.60840443e-01]
 [5.98975320e-01]]",
towerse.tower.top_deflection,m,[0.59897532],
towerse.tower.tower_Fz,N,"[[-2329559.52668187]
 [-2233040.91455475]
 [-2136476.19816891]
 [-2068381.07596406]
 [-2000256.27686225]
 [-1932105.05755037]
 [-1873704.16301475]
 [-1815280.77697617]
 [-1756836.35915696]
 [-1708161.85605712]
 [-1659468.61868149]
 [-1610757.60008576]
 [-1569923.79064657]
 [-1529073.83259711]
 [-1488208.40781121]
 [-1451137.42218091]
 [-1414052.14862158]
 [-1376953.08861883]
 [-1348098.49219898]
 [-1319230.94608405]
 [-1290350.82392414]
 [-1268324.78686494]
 [-1246286.85204036]
 [-1224237.30876439]
 [-1207470.27195851]
 [-1190877.19526122]
 [-1174458.58520876]
 [-1162335.43490308]
 [-1150202.34328425]
 [-1138059.49835397]]",
towerse.tower.tower_Vx,N,"[[328851.08170858]
 [328870.45742701]
 [328889.21326482]
 [328890.45465687]
 [328907.92691198]
 [328924.77202146]
 [328927.80614066]
 [328943.34771004]
 [328958.25679736]
 [328951.73068577]
 [328965.38895065]
 [328978.40704538]
 [328967.52915138]
 [328979.24539387]
 [328990.31753712]
 [328986.35875   ]
 [328996.14314529]
 [329005.27792915]
 [328976.31455884]
 [328984.1825529 ]
 [328991.39384951]
 [328961.47261425]
 [328967.38658414]
 [328972.63853688]
 [328945.17801113]
 [328948.04610272]
 [328950.25788965]
 [328924.0765987 ]
 [328926.15154986]
 [328927.50095696]]",
towerse.tower.tower_Vy,N,"[[3744.56538602]
 [3744.77343385]
 [3744.974416  ]
 [3744.98711035]
 [3745.17349199]
 [3745.35272955]
 [3745.38394239]
 [3745.54836941]
 [3745.70559602]
 [3745.63426391]
 [3745.77723535]
 [3745.91292269]
 [3745.79513168]
 [3745.91602739]
 [3746.02959807]
 [3745.98448567]
 [3746.08340836]
 [3746.17494756]
 [3745.86797757]
 [3745.9450641 ]
 [3746.01468943]
 [3745.69972993]
 [3745.75457877]
 [3745.8019095 ]
 [3745.51506253]
 [3745.53640334]
 [3745.55016095]
 [3745.2800025 ]
 [3745.29025791]
 [3745.2922871 ]]",
towerse.tower.tower_Mxx,N*m,"[[-289422.89394497]
 [-279396.06720038]
 [-269346.19657017]
 [-259261.80174198]
 [-249150.10364246]
 [-239014.22906085]
 [-228864.25207173]
 [-218691.19398221]
 [-208498.01526265]
 [-198275.40833322]
 [-188032.43635622]
 [-177771.96289144]
 [-167503.80022528]
 [-157218.14321303]
 [-146917.75393542]
 [-136604.05139391]
 [-126278.01421939]
 [-115942.20584485]
 [-105586.59889497]
 [ -95219.50599619]
 [ -84843.57776301]
 [ -74468.00069508]
 [ -64082.46468996]
 [ -53689.82934494]
 [ -43290.0526267 ]
 [ -32883.39163922]
 [ -22472.78944317]
 [ -12087.87273516]
 [  -1702.49604348]
 [   8679.09132972]]",
towerse.tower.tower_Myy,N*m,"[[26954358.54313166]
 [26073581.90075427]
 [25190654.12302744]
 [24304551.2550406 ]
 [23415887.27073312]
 [22524948.62205444]
 [21632619.05640794]
 [20738103.19842842]
 [19841672.90888439]
 [18942503.46247804]
 [18041378.77368252]
 [17138562.285319  ]
 [16234910.82784906]
 [15329546.48668602]
 [14422723.83156323]
 [13514568.47523531]
 [12605161.63418558]
 [11694740.48477468]
 [10782402.1640577 ]
 [ 9868843.48241222]
 [ 8954309.46777031]
 [ 8039581.17769246]
 [ 7123703.88048035]
 [ 6206941.21463156]
 [ 5289246.9678082 ]
 [ 4370577.25867839]
 [ 3451188.87640712]
 [ 2533621.14569952]
 [ 1615476.83523354]
 [  697144.00056796]]",
towerse.tower.tower_Mzz,N*m,"[[186776.07891196]
 [186775.56452089]
 [186775.04964067]
 [186779.3372808 ]
 [186778.82093128]
 [186778.30435959]
 [186780.23724522]
 [186779.72035511]
 [186779.20326879]
 [186781.85559775]
 [186781.33696835]
 [186780.81814222]
 [186783.63375487]
 [186783.11412388]
 [186782.59429029]
 [186784.0459392 ]
 [186783.52507552]
 [186783.00401399]
 [186788.14559007]
 [186787.62148242]
 [186787.09714249]
 [186794.04108437]
 [186793.51349301]
 [186792.98561964]
 [186802.04761401]
 [186801.93788812]
 [186801.8313719 ]
 [186815.39577787]
 [186814.85620887]
 [186814.31620052]]",
towerse.tower.turbine_F,N,"[[  328840.40446333]
 [    3744.45008613]
 [-2425985.9132618 ]]",
towerse.tower.turbine_M,N*m,"[[ -299423.52066526]
 [27832694.82913838]
 [  186763.13823761]]",
towerse.post.axial_stress,Pa,"[[61872420.88296746]
 [59900967.91719265]
 [57924232.08325172]
 [78993387.9035053 ]
 [76078752.63407531]
 [73156137.99727139]
 [81784162.42889844]
 [78324302.5331069 ]
 [74856612.18356897]
 [85722746.31514624]
 [81484198.72317797]
 [77237330.84157075]
 [86993336.81751232]
 [81867029.87305972]
 [76732169.91564065]
 [78961308.8740797 ]
 [73254183.58225392]
 [67540514.46812168]
 [79710890.87712698]
 [72239915.09519051]
 [64760812.11810432]
 [75353440.12754664]
 [65412094.90593456]
 [55461039.67231564]
 [60659305.01150002]
 [48528337.4423932 ]
 [35818517.38626017]
 [30090479.20600474]
 [10765339.9475976 ]
 [-8561889.53180765]]",
towerse.post.shear_stress,Pa,"[[ 1566196.12820255]
 [ 1566273.95843289]
 [ 1566349.27739341]
 [ 2226939.88256256]
 [ 2227039.66618579]
 [ 2227135.83488806]
 [ 2599744.15145883]
 [ 2599847.67130136]
 [ 2599946.93434886]
 [ 3130113.17228596]
 [ 3130222.57588179]
 [ 3130326.79072773]
 [ 3738652.13671116]
 [ 3738764.03257801]
 [ 3738869.69164254]
 [ 4128206.76906139]
 [ 4128309.67514894]
 [ 4128405.63520072]
 [ 5336715.03689779]
 [ 5336821.59992753]
 [ 5336919.08293134]
 [ 7037343.82626984]
 [ 7037448.73358103]
 [ 7037541.56720244]
 [ 9346232.73018564]
 [ 9464773.33717198]
 [ 9586289.15025369]
 [13137629.43866805]
 [13137693.99562532]
 [13137733.96143945]]",
towerse.post.hoop_stress,Pa,"[[  -763.93623155]
 [ -1771.95613241]
 [ -2193.53096055]
 [ -3593.33358772]
 [ -3977.52327741]
 [ -4312.28194047]
 [ -5391.57952863]
 [ -5710.08097753]
 [ -6003.8408404 ]
 [ -7569.77352647]
 [ -7879.61723951]
 [ -8172.14849086]
 [-10104.72811383]
 [-10420.78205341]
 [-10723.0565704 ]
 [-12167.45931447]
 [-12475.65629631]
 [-12772.82651714]
 [-16906.33978521]
 [-17266.48390899]
 [-17615.69179433]
 [-23703.12184705]
 [-24138.07480502]
 [-24561.57271116]
 [-32811.7791422 ]
 [-32977.35186856]
 [-33119.33354036]
 [-45550.08167845]
 [-46203.69804468]
 [-46843.72713875]]",
towerse.post.hoop_stress_euro,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.post.constr_stress,,"[[0.24153575]
 [0.23385669]
 [0.22615643]
 [0.30844826]
 [0.29709601]
 [0.2857137 ]
 [0.31945181]
 [0.30598032]
 [0.29248027]
 [0.3350014 ]
 [0.31850638]
 [0.30198275]
 [0.34023231]
 [0.32029897]
 [0.30034017]
 [0.30923276]
 [0.28707334]
 [0.2649049 ]
 [0.31298844]
 [0.28406616]
 [0.25516112]
 [0.297744  ]
 [0.25954489]
 [0.22150732]
 [0.24491251]
 [0.19982874]
 [0.15402997]
 [0.14720119]
 [0.09821413]
 [0.09478743]]",
towerse.post.constr_shell_buckling,,"[[0.01655782]
 [0.01587693]
 [0.01519282]
 [0.02687568]
 [0.02599689]
 [0.02511713]
 [0.03304381]
 [0.03202274]
 [0.03100084]
 [0.04189727]
 [0.04071082]
 [0.03952367]
 [0.05299836]
 [0.05163211]
 [0.05026504]
 [0.05919004]
 [0.05769411]
 [0.05619733]
 [0.09250957]
 [0.09056032]
 [0.08860975]
 [0.15860993]
 [0.15591391]
 [0.15321564]
 [0.28318602]
 [0.27844815]
 [0.27377369]
 [0.55573488]
 [0.55013386]
 [0.54452584]]",
towerse.post.constr_global_buckling,,"[[0.65240962]
 [0.62963523]
 [0.60687274]
 [0.84418238]
 [0.8125134 ]
 [0.78086045]
 [0.88148688]
 [0.84480929]
 [0.80816463]
 [0.93805918]
 [0.89412668]
 [0.85024562]
 [0.97295789]
 [0.92073439]
 [0.86858653]
 [0.90683225]
 [0.84938787]
 [0.79205402]
 [0.96550911]
 [0.8911311 ]
 [0.81690549]
 [1.00004535]
 [0.90126972]
 [0.80271574]
 [0.96430088]
 [0.8508198 ]
 [0.73141528]
 [0.8425821 ]
 [0.64116558]
 [0.44049537]]",
